licensenumber,operationtype,nurserysize,greenhousesize,tradename,ownername,businessphone,streetnumber,streetname,addressline2,addressline3,city,state,zipcode,georeference,county
491216,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",STOUGHTON FARM,STOUGHTON TIMOTHY,607-642-3675,10898,STATE ROUTE 38,,,NEWARK VALLEY,NY,13811,POINT (-76.17756 42.26133),TIOGA
646298,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",JEWITT HILL GREENHOUSE,WENDY MOORE,315-751-2835,4505,DOOLITTLE RD,,,LOCKE,NY,13092,POINT (-76.44358 42.70459),CAYUGA
415195,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",HEWITTS GARDEN CENTER INC,HEWITTS GARDEN CENTER INC,518-399-4959,621,MAPLE AVENUE,,,SARATOGA SPRINGS,NY,12866,POINT (-73.76925 43.1189),SARATOGA
646737,Nursery Stock Only,10 Acres or Less,,HUMBLE ROOTS TREE FARM,KEITH HOLBEIN,585-662-7476,3533,LAFEVRE RD,,,BLOOMFIELD,NY,14469,POINT (-77.51725 42.8579),ONTARIO
646618,Nursery Stock Only,10 Acres or Less,,CAYUGA LANDSCAPE CO INC,DAVID FERNANDEZ,607-257-3000,1104,AUBURN RD,,,GROTON,NY,13073,POINT (-76.49697 42.60585),TOMPKINS
476946,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",JOSEPHS GARDEN & GREENHOUSE,KHUDARI JOSEPH,631-567-0292,525,SMITHTOWN AVE,,,BOHEMIA,NY,11716,POINT (-73.1061 40.75166),SUFFOLK
644294,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",GARDENWORKS FARM LLC,SOUTHERLAND MARGARET,,1055,RT 30,,,SALEM,NY,12865,POINT (-73.37435 43.21311),WASHINGTON
646790,Combined Nursery and Greenhouse,101 Acres or More,"2,001-20,000 SqFt of Glass",JOHN D MADURA FARMS,JOHN AND KRISTE MADURA,845-258-5489,54,RUDINSKI LANE,,,PINE ISLAND,NY,10969,POINT (-74.49742 41.29117),ORANGE
644914,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BURKE PLANTS,RAYL VICTORIA,518-651-7680,50,SIMMS ROAD,,,CHATEAUGAY,NY,12920,POINT (-74.12876 44.96613),FRANKLIN
645678,Nursery Stock Only,,,CLEAR CREEK DAHLIAS,KIMBERLY CHEIMIS,716-307-3480,44,LIBERTY STREET,,,ARCADE,NY,14009,POINT (-78.42166 42.53299),WYOMING
644597,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",FORT HUNTER FARMS,BRIAN DEBRACCIO,518-526-4049,2704,CURRY ROAD,,,SCHENECTADY,NY,12303,POINT (-73.9302 42.75856),SCHENECTADY
474657,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass","BRADFORD T. REEVE, SR. AND PAUL REEVE, INC.","REEVE BRAD & LORRAINE & SONS, INC",631-722-3077,891,MAIN ROAD,,,AQUEBOGUE,NY,11931,POINT (-72.61165 40.94739),SUFFOLK
645882,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",K & T CREATIONS CO,TANYA SCHMIDT,518-821-0142,167,HIGHLAND ROAD,,,CHATHAM,NY,12037,POINT (-73.59033 42.3748),COLUMBIA
251131,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",MORRISVILLE STATE COLLEGE,STATE UNIVERSITY OF NEW YORK,315-684-6094,,SPADER HORTICULTURE BUILDING,,,MORRISVILLE,NY,13408,POINT (-75.64618 42.89895),MADISON
646162,Nursery Stock Only,10 Acres or Less,,BELLE GROVE FOREST FARM,JOHN BELL,315-497-1455,5737,SAYLES CORNERS RD,,,MORAVIA,NY,13118,POINT (-76.36308 42.75493),CAYUGA
10812,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HELDERLEDGE FARM,STEINKAMP PAUL R & MARDELL P,518-765-4702,435,PICARD ROAD,,,ALTAMONT,NY,12009,POINT (-73.98692 42.65226),ALBANY
124018,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",DAVENPORT GARDEN CENTER,DENNIS VALENTE,607-278-6909,,DEL CO RD 10 AND ROUTE 23,,,DAVENPORT CENTER,NY,13751,POINT (-74.89874 42.45159),DELAWARE
143004,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",BEDFORD GREENHOUSE INC,STEVEN BEDFORD,716-5426110,5675,BUELL STREET,,,AKRON,NY,14001,POINT (-78.50216 43.00154),ERIE
646703,Nursery Stock Only,10 Acres or Less,,EDWARD FELSENTHAL,EDWARD FELTHENSAL,917-282-5060,95-14,132ND ST,,,SOUTH RICHMOND HILL,NY,11419,POINT (-73.81634 40.69496),QUEENS
476431,Nursery Stock Only,11-100 Acres,,ROMANSKI FARMS LILCO POLE,ROMANSKI THOMAS,631-727-7668,16,DEEP HOLE ROAD,,,CALVERTON,NY,11933,POINT (-72.73477 40.93801),SUFFOLK
140081,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",TOMS THUMB LLC,WNEK MARJORIE,716-537-9590,13051,WHITNEY ROAD,,,HOLLAND,NY,14080,POINT (-78.49959 42.66018),ERIE
291738,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BOKA FARMS INC,BOKA FARMS INC,716-625-9471,6021,CAMPBELL BOULEVARD,,,LOCKPORT,NY,14094,POINT (-78.75602 43.13223),NIAGARA
293755,Nursery Stock Only,11-100 Acres,,STEDMAN OLD FRM NUR INC,STEDMAN OLD FARM NURSERIES INC,716-778-8540,,SAMPSON FARM-LOCKPORT OLCOTT R,,,NEWFANE,NY,14108,POINT (-78.71004 43.29049),NIAGARA
645082,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",POLLIWOGS GARDEN LLC,TRICIA STEWART,518-423-8913,2202,STATE ROUTE 40,,,GREENWICH,NY,12834,POINT (-73.52842 43.08407),WASHINGTON
333071,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",JANSEN E P NURSERY LLC,JANSEN E P NURSERY LLC,845-651-4106,161,GLENMERE AVENUE,,,FLORIDA,NY,10921,POINT (-74.34389 41.33257),ORANGE
646495,Combined Nursery and Greenhouse,101 Acres or More,"2,001-20,000 SqFt of Glass",TURNPIKE COMPANY LLC,DANIEL J SCHWARTZ,315-359-8401,10164,TURNPIKE ROAD,,,CLYDE,NY,14433,POINT (-76.9021 43.02581),WAYNE
210748,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",JULIANS SCHUYLER GREENHOUSE AND PRODUCE FARMS,JULIANO FRANCIS & JOSEPH,315-735-9385,2365,STATE ROUTE 5,,,UTICA,NY,13502,POINT (-75.14641 43.09611),HERKIMER
645705,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BACKPORCH PRODUCE,CHERI LIDDLE,716-946-8308,10260,FAIRVIEW ROAD,,,FARMERSVILLE STATION,NY,14060,POINT (-78.29303 42.44818),ALLEGANY
644752,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BELLA TERRA FARM,JOAN MADONNA,518-673-5673,418,LYNK ST,,,SPRAKERS,NY,12166,POINT (-74.45451 42.82774),MONTGOMERY
60529,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",HARVESTVIEW FARM,WILLEBRANDT CAROL,716-672-4822,4936,WEST MAIN ROAD,,,FREDONIA,NY,14063,POINT (-79.38336 42.41772),CHAUTAUQUA
37181,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BROTHER BROWN FLOWERS,DARPINO MICHAEL,607-343-4983,1108,UPPER FRONT STREET,,,BINGHAMTON,NY,13905,POINT (-75.90119 42.14714),BROOME
472703,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",ALBERT H SCHMITT,SCHMITT ALBERT H,631-277-3805,6,BAGATELLE ROAD,,,DIX HILLS,NY,11746,POINT (-73.37585 40.79532),SUFFOLK
643639,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",HALLOCK CIDER MILL INC,WAYNE HALLOCK,631-298-1140,1960,RT 25,PO BOX 232,,LAUREL,NY,11948,POINT (-72.56168 40.96828),SUFFOLK
156938,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",DECKERS FLATS GREENHOUSE,CUNNINGHAM JAMES,518-546-3369,2923,DUGWAY ROAD,,,PORT HENRY,NY,12974,POINT (-73.48782 44.05149),ESSEX
265373,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",ORIENTAL GDN SUPPLY LLC,ORIENTAL GARDEN SUPPLY LLC,585-586-3850,448,WEST BLOOMFIELD ROAD,,,PITTSFORD,NY,14534,POINT (-77.52376 43.03229),MONROE
644521,Nursery Stock Only,10 Acres or Less,,R S PARKER LANDSCAPING & GARDEN CENTER,RANDY PARKER,,791,ROUTE 64,,,ELMIRA,NY,14903,POINT (-76.88539 42.15276),CHEMUNG
646316,Nursery Stock Only,10 Acres or Less,,COUNTRY ROADS FAMILY FARM LLC,"ALEXANDRA MAICHIN, DANNY WU",845-220-7212,22121,KNOWLESVILLE ROAD,,,PAMELIA,NY,13601,POINT (-75.92931 44.07515),JEFFERSON
645810,Greenhouse Stock Only,,,CARADONNA FARMS,LINDA CARADONNA,845-234-3608,1394,ROUTE 9W,,,MARLBORO,NY,12542,POINT (-73.96764 41.61087),ULSTER
645955,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NICOTRA FARMS INC,SAMUEL M NICOTRA,315-656-7435,6762,FLY ROAD,,,EAST SYRACUSE,NY,13057,POINT (-76.05979 43.09859),ONONDAGA
645281,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",SUNNY RIDGE GREENHOUSE,ELON ZIMMERMAN,518-483-0402,1997,STATE ROUTE 11B,,,NORTH BANGOR,NY,12966,POINT (-74.44755 44.80072),FRANKLIN
546832,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ANNS PURPLE PRODUCE,SCHAUMAN ANN,315-986-3766,1206,NOLAN ROAD,,,MACEDON,NY,14502,POINT (-77.31956 43.04289),WAYNE
644310,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SEABERT FARMS,SEABERT KYLE,716-946-4866,3682,RIDGE RD,,,LOCKPORT,NY,14094,POINT (-78.84301 43.20227),NIAGARA
646461,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",WHISTLE DOWN FARM LLC,"NICHOLAS PANDJIRIS, EILEEN WALLDING",607-342-6816,20,SCHOOL TEACHER RD,,,HUDSON,NY,12534,POINT (-73.74623 42.19135),COLUMBIA
474229,Nursery Stock Only,11-100 Acres,,WHITMAN NURSERIES INC,WHITMAN NURSERIES INC,631-722-3000,1017,MAIN ROAD ROUTE 25,,,AQUEBOGUE,NY,11931,,SUFFOLK
575071,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",MOMS FLOWERS,MARTIN VERNON & MARY ANN,315-531-8038,1533,CARROLL ROAD,,,PENN YAN,NY,14527,POINT (-77.10033 42.69047),YATES
611571,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",KINGS COUNTY NURSERIES INC,KINGS COUNTY NURSERIES INC,718-493-2363,625,NEW YORK AVENUE,,,BROOKLYN,NY,11203,POINT (-73.94756 40.65915),KINGS
644978,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",TANDAMITI LLC,HENRY MILLER,716-532-3421,12642,PLANCK ROAD,,,PERRYSBURG,NY,14129,POINT (-79.03468 42.50123),CATTARAUGUS
646134,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",TWIN POND GRNHS&NURSERY,THOMAS MCGOWAN,845-457-1991,531,RIVER RD,,,MONTGOMERY,NY,12549,POINT (-74.22088 41.53833),ORANGE
645611,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KENNETH J LINDSTROM,KENNETH LINDSTROM,(716) 648-2371,,ROUTE 219,,,ASHFORD,NY,14171,POINT (-78.68872 42.40783),CATTARAUGUS
260236,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",MAIER FARMS,MAIER MICHAEL & JOSEPH,585-265-3273,450,PHILLIPS ROAD,,,WEBSTER,NY,14580,POINT (-77.41962 43.24556),MONROE
474625,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",OLISH FARMS INC,OLISH FARMS INC,631-325-0535,,EASTPORT MANOR ROAD,,,EASTPORT,NY,11941,POINT (-72.72358 40.82536),SUFFOLK
646010,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GLASS HOUSE FARMS,WAYNE BISHOP,661-378-4555,10,PINCKNEY ROAD,,,ITHACA,NY,14850,POINT (-76.40451 42.47102),TOMPKINS
147291,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",LILLIE ACRES GREENHOUSE,LILLIE CINDY AND RON,716-532-4299,14246,SCHOOL STREET,,,COLLINS,NY,14034,POINT (-78.8514 42.49114),ERIE
646432,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BRENDAN HATHAWAY,BRENDAN HATHAWAY,518-588-2268,1043,PARK AVE,,,SCHENECTADY,NY,12308,POINT (-73.92508 42.81369),SCHENECTADY
646300,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",LEVI WENGER,LEVI WENGER,518-993-9985,429,CO HWY 32A,,,CHERRY VALLEY,NY,13320,POINT (-74.72116 42.84837),OTSEGO
646769,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",LEROY GEHMAN,LEROY GEHMAN,518-993-3532,187,YOUNGS RD,,,FORT PLAIN,NY,13339,POINT (-74.71352 42.90128),MONTGOMERY
646787,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",FARMERS WIFE CREATIONS,SHERI STROCK,315-523-0405,16436,CT RT 12,,,LA FARGEVILLE,NY,13656,POINT (-76.04138 44.14113),JEFFERSON
320700,Nursery Stock Only,10 Acres or Less,,AMBERG GRAPEVINES LLC,GRAFTED GRAPEVINE NURSERY LLC,315-462-3288,2399,WHEAT ROAD,,,CLIFTON SPGS,NY,14432,POINT (-77.10612 42.91732),ONTARIO
646403,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",FINAL TOUCH,RICHARD B BENNETTE,315-796-5789,2704,STATE ROUTE 315,,,DEANSBORO,NY,13328,POINT (-75.42665 42.99447),ONEIDA
644312,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",MOSES J YODER,"YODER, MOSES J",,1716,STATE HWY 11 B,,,POTSDAM,NY,13676,POINT (-74.81431 44.68284),ST. LAWRENCE
325409,Nursery Stock Only,11-100 Acres,,MEADOWVIEW LLC,GOODRIDGE MONETTE & DOUDT STEVE,585-374-5080,7727,ROUTE 21,,,NAPLES,NY,14512,POINT (-77.37965 42.6417),ONTARIO
644010,Nursery Stock Only,10 Acres or Less,,TOP NOTCH GARDEN CENTER AT NEWPORT MARKETPLACE,MARK WAGNER,315-7175333,7583,MAIN STREET,,,NEWPORT,NY,13416,POINT (-75.01999 43.19227),HERKIMER
645488,Nursery Stock Only,10 Acres or Less,,HIDDEN SPRINGS TREE FARM LLC- GROW,KEITH A AND MICHELLE D KRAUS,607-525-6456,4310,BINES HILL ROAD,,,ANDOVER,NY,14806,POINT (-77.78313 42.1867),ALLEGANY
611617,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GOZO NF NURSERIES INC,GOZO NF NURSERIES INC,718-743-1407,2572,COYLE STREET,,,BROOKLYN,NY,11235,POINT (-73.93521 40.59073),KINGS
644717,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",MOUNTAIN LAKE SERVICES,JACK MUDGE,518-546-3386,55,LORD RD.,,,ELIZABETHTOWN,NY,12932,POINT (-73.61424 44.22188),ESSEX
644493,Combined Nursery and Greenhouse,,,STYMUS FARMS LLC,DENNIS STYMUS,,13991,MAPLE STREET,,,ALBION,NY,14411,POINT (-78.22741 43.18552),ORLEANS
644654,Nursery Stock Only,10 Acres or Less,,SPRUCE IT UP TREE FARM,FREDERICK W GREENTHAL,607-587-9300,1658,MOLAND RD,,,ALFRED STATION,NY,14803,POINT (-77.82055 42.25603),ALLEGANY
646074,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",ERETZ GOSHEN FARMS INC,WARNER BASS,516-972-8847,71,DZIERZEK LANE,,,NEW HAMPTON,NY,10958,POINT (-74.38005 41.39207),ORANGE
646715,Nursery Stock Only,10 Acres or Less,,CASE FARMS NURSEY LLC,JAMES G KEOUGH,315-256-5458,6906,COUNTY RD 32,,,CANANDAIGUA,NY,14424,POINT (-77.40642 42.80999),ONTARIO
553286,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More","ZINO NURSERIES AND LANDSCAPING, INC",ZINO NURSERIES & LANDSCAPING INC,914-669-5633,45,HARDSCRABBLE ROAD,,,NORTH SALEM,NY,10560,POINT (-73.641507 41.347057),WESTCHESTER
645078,Nursery Stock Only,11-100 Acres,,BISSETT - A SITEONE COMPANY,SITEONE LANDSCAPE SUPPLY LLC,216-706-9250,282,LONG ISLAND AVE,,,HOLTSVILLE,NY,11742,POINT (-73.02969 40.81685),SUFFOLK
471203,Nursery Stock Only,10 Acres or Less,,PERENNIAL CHARM NURSERY LLC,TILLOTSON WILLIAM F,631-537-0775,BOX 61,NARROW LANE EAST,,,SAGAPONACK,NY,11962,POINT (-72.27916 40.94825),SUFFOLK
645641,Combined Nursery and Greenhouse,11-100 Acres,"20,001 SqFt of Glass or More",NEW YORK HEMP SERVICE LLC,JOHN NG,518-249-4750,4269,ROUTE 9,,,HUDSON,NY,12534,POINT (-73.78418 42.22909),COLUMBIA
646507,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ROOTS TO BLOOM,ALLISON DAVIS,716-603-0892,196,NORTH PARK AVE,APT #2,,BUFFALO,NY,14216,POINT (-78.85585 42.94996),ERIE
136928,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WEISS NURSERY & LANDSCAPING LLC,HUBER FERDINAND/LISA/DRAPER ANN,845-677-9990,2701,ROUTE 82,,,LAGRANGEVILLE,NY,12540,POINT (-73.748 41.69648),DUTCHESS
326860,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",WILLOW CREEK GREENHOUSE,MARTIN DELMAR & SHARON,315-781-2869,2660,COUNTY ROAD 6,,,GENEVA,NY,14456,POINT (-77.01205 42.90465),ONTARIO
646533,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",LAURA TEN EYCK,LAURA TEN EYCK,518-545-1458,287,ALTAMONT RD,,,ALTAMONT,NY,12009,POINT (-73.97237 42.65544),ALBANY
645096,Combined Nursery and Greenhouse,11-100 Acres,"2,000 SqFt of Glass or Less",POUND RIDGE NURSERY AND GARDEN CENTER INC,JOHN GUALTIENE,914-764-5781,6,POUND RIDGE RD,,,POUND RIDGE,NY,10576,POINT (-73.57608 41.20806),WESTCHESTER
646111,Nursery Stock Only,10 Acres or Less,,DELEA LEASING CORP DBA DELEA SOD FARMS,DELEA LEASING CORP DBA DELEA SOD FARMS,631-964-6600,676,DEER PARK AVENUE,,,HUNTINGTON STATION,NY,11746,POINT (-73.33915 40.78689),SUFFOLK
360042,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",ANNUTTOS FARM STAND LLC,ANNUTTOS FARM STAND LLC,607-432-7905,5396,STATE HIGHWAY 7,,,ONEONTA,NY,13820,POINT (-75.0331 42.45733),OTSEGO
645316,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",LIBERTY FARMS,TERRI AND TOM LENNON,518-573-3436,848,ST. DAVIDS LANE,,,SCHENECTADY,NY,12309,POINT (-73.87924 42.78586),SCHENECTADY
445255,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",A&L PRODUCE,HOOVER LEONARD,607-535-2799,3961,ROUTE 14A,,,WATKINS GLEN,NY,14891,POINT (-76.92974 42.42708),SCHUYLER
143569,Nursery Stock Only,10 Acres or Less,,LAKESIDE SOD SPLY CO IN,LAKESIDE SOD SUPPLY CO INC,716-741-2877,,VAN BUREN FRM-10870 KELKENBERG,,,CLARENCE CENTER,NY,14032,POINT (-78.63716 43.01309),ERIE
644635,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",NATURE BY DESIGN,NATURE BY DESIGN,315-891-3952,2410,CASTLE ROAD,,,NEWPORT,NY,13416,POINT (-74.98524 43.16243),HERKIMER
576701,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",SUNNY SIDE GREENHOUSE,ZIMMERMAN AMOS,585-554-5198,519,STATE ROUTE 247,,,RUSHVILLE,NY,14544,POINT (-77.224 42.73737),YATES
644949,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",STILLMANS GREENHOUSE AND GARDEN CENTER LLC,STILLAMNS GREENHOUSE AND GARDEN CTR LLC,607-535-7366,251,S CATHERINE STREET,,,MONTOUR FALLS,NY,14865,POINT (-76.84294 42.34433),SCHUYLER
644509,Nursery Stock Only,11-100 Acres,,HUBINA TREE FARM,JOHN HUBINA,315-429-3450,328,LOTVILLE ROAD,,,DOLGEVILLE,NY,13329,POINT (-74.74438 43.11626),FULTON
646274,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",POST ST FARM DBA ROGUE TOMATO FARMS LLC,JOHN HOWARD,315-527-7396,3460,POST ST,,,CLINTON,NY,13323,POINT (-75.39074 43.03301),ONEIDA
52603,Nursery Stock Only,11-100 Acres,,STILL MEADOW NURSERY INC,STILL MEADOW NURSERY INC,315-253-4496,,GRANT AVENUE-GATES ROAD,,,AUBURN,NY,13021,POINT (-76.56591 42.92936),CAYUGA
470708,Nursery Stock Only,11-100 Acres,,VERDERBER LANDSCAPE NURSERY INC.,VERDERBERS LANDSCAPE NURSERY INC,631-722-4388,459,ROUTE 25,,,AQUEBOGUE,NY,11931,,SUFFOLK
645648,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GOOD EARTH FARMS,JAMES & HEATHER TABOR,716-432-3160,14007,PARK AVENUE,,,WATERPORT,NY,14571,POINT (-78.21209 43.33847),ORLEANS
307174,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",TOMARCHIO'S GREENEHOUSE,TOMARCHIO ANN M,315-732-8825,12,FARVIEW HEIGHTS,,,UTICA,NY,13501,POINT (-75.27196 43.07978),ONEIDA
645264,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",PAUL HARTMAN,PAUL HARTMAN,716-864-5608,3417,WEST YORKSHIRE ROAD,,,YORKSHIRE,NY,14173,POINT (-78.49048 42.52804),CATTARAUGUS
646064,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",A&W GREENHOUSE AND GARDENS,ANGELA & WILLIAM FAZEKAS,315-508-5116,463,WEST MAIN STREET,,,LITTLE FALLS,NY,13365,POINT (-74.87173 43.03382),HERKIMER
646494,Nursery Stock Only,10 Acres or Less,"2,001-20,000 SqFt of Glass",HARVEST MOON,MICHAEL W YOCINA,716-634-8290,4202,UNION RD,,,CHEEKTOWAGA,NY,14225,POINT (-78.754141 42.928603),ERIE
646409,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",ANGIE'S GARDEN NURSERY,AL PINTO,845-706-0867,2615,LUCAS TURNPIKE,,,HIGH FALLS,NY,12440,POINT (-74.17146 41.80702),ULSTER
645849,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",SUNFLOWER RIDGE PRODUCE & GREENHOUSE,JAMES M MARTIN,518-993-4862,502,FREYSBUSH ROAD,,,FORT PLAIN,NY,13339,POINT (-74.67644 42.91535),MONTGOMERY
646188,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",E&J REWILDING CORP,"JULIE SOOTIN, EVA THADDEUS",914-419-2012,456,CROTON AVENUE,,,CORTLANDT MANOR,NY,10567,POINT (-73.85363 41.26948),WESTCHESTER
643911,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",ELEANOR PERRY,ELEANOR PERRY,607-962-1351,131,E HIGH ST,,,PAINTED POST,NY,14870,POINT (-77.0893 42.15921),STEUBEN
646761,Nursery Stock Only,10 Acres or Less,,HEALING HOMESTEAD,JONATHAN WESTPHAL,716-534-4299,1102,NASH RD,,,NORTH TONAWANDA,NY,14120,POINT (-78.86562 43.05299),NIAGARA
645594,Nursery Stock Only,10 Acres or Less,,MT. VISION GARDEN CENTER INC,JOANNE WILMS,607-432-1260,102,BLOOD MILLS ROAD,,,MOUNT VISION,NY,13810,POINT (-75.06684 42.56365),OTSEGO
517050,Nursery Stock Only,10 Acres or Less,,KALLECO NURSERY CORP,MASSEO MARK,845-658-3553,801,ROUTE 32,,,TILLSON,NY,12486,POINT (-74.06606 41.82501),ULSTER
645973,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",SHAKER CREEK FARM LLC,ALISON A BASDEKIS,413-441-4223,266,WINSLOW ROAD,,,EAST NASSAU,NY,12062,POINT (-73.4481 42.50408),RENSSELAER
643961,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",LAKE SIDE GREENHOUSE,ALLEN & MARY JANE WEAVER,585-694-4246,3500,MUMBY RD,,,CANANDAIGUA,NY,14424,POINT (-77.20113 42.86035),ONTARIO
194032,Nursery Stock Only,10 Acres or Less,,LILLIES OF FIELD PERRENIALS & GIFT SHOP,GALLODORO DOLORES,518-299-3637,417,BARNEY MOORE ROA,,,PRATTSVILLE,NY,12468,POINT (-74.42359 42.29438),GREENE
381473,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",MCDONOUGHS FARM,MCDONOUGH JOHN J,518-477-4841,199,PHILLIPS ROAD,,,EAST GREENBUSH,NY,12061,POINT (-73.71956 42.58721),RENSSELAER
646771,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",TRANKA JOSEPH & SON FLORIST,KIRK D TRANKA,518-885-5410,1602,AMSTERDAM ROAD RD 1,,,BALLSTON SPA,NY,12020,POINT (-73.90223 42.99635),SARATOGA
166266,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",ALMA STUZMAN,STUZMAN ALMA,518-497-6075,815,TROUT RIVER ROAD,,,BURKE,NY,12917,POINT (-74.15595 44.98843),FRANKLIN
302458,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",CHESTER FLOWER SHOP INC,CHESTER FLOWER SHOP INC,315-797-2360,1117,YORK STREET,,,UTICA,NY,13502,POINT (-75.25447 43.10256),ONEIDA
645945,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",RAINY DAY GREENHOUSE & NURSERY,ROBERT C ROWE,845-656-1942,113,STATION ROAD,,,CAMPBELL HALL,NY,10916,POINT (-74.21299 41.46856),ORANGE
550036,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BEDFORD NURSERY,DIGUGLIELMO MICHAEL,914-234-7083,235,GREENWICH ROAD #1,,,BEDFORD,NY,10506,POINT (-73.64951 41.18749),WESTCHESTER
